VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,WAERK
800000000008321,107061,M-505,PL02,10.0,79260.19,USD
800000000008321,107061,M-504,PL01,50.0,181.94,USD
800000000008321,107061,M-505,PL03,200.0,9096.37,USD
800000000008321,107061,M-504,PL03,120.0,53108.87,USD
800000000008321,107061,M-505,PL02,500.0,79216.94,USD
800000000008321,107061,M-505,PL02,50.0,42704.57,USD
800000000008321,107061,M-506,PL02,50.0,87822.94,USD
800000000008321,107062,M-500,PL02,500.0,29459.71,USD
800000000008321,107062,M-504,PL03,10.0,26351.72,USD
800000000008321,107062,M-500,PL02,50.0,59644.86,USD
800000000008322,107062,M-501,PL01,50.0,68684.53,USD
800000000008322,107062,M-506,PL01,120.0,74214.87,USD
800000000008322,107062,M-500,PL01,50.0,13808.13,USD
800000000008322,107062,M-509,PL01,200.0,79865.33,USD
800000000008322,107062,M-504,PL02,50.0,75544.78,USD
800000000008322,107062,M-501,PL01,120.0,29068.14,USD
800000000008322,107062,M-504,PL02,500.0,6252.91,USD
800000000008322,107063,M-501,PL02,10.0,85984.14,USD
800000000008323,107063,M-509,PL03,10.0,77807.54,USD
800000000008323,107063,M-508,PL01,120.0,86225.17,USD
800000000008324,107063,M-502,PL03,10.0,23886.15,USD
800000000008324,107063,M-509,PL03,200.0,72013.37,USD
800000000008324,107063,M-508,PL01,200.0,3344.2,USD
800000000008324,107063,M-506,PL02,10.0,18898.9,USD
800000000008324,107063,M-501,PL02,120.0,57161.51,USD
800000000008324,107063,M-503,PL02,200.0,69996.26,USD
800000000008324,107063,M-502,PL03,120.0,72054.16,USD
800000000008324,107064,M-500,PL01,500.0,12107.0,USD
800000000008324,107064,M-509,PL01,120.0,76657.85,USD
800000000008324,107064,M-502,PL02,200.0,30573.96,USD
800000000008324,107064,M-507,PL02,50.0,64790.92,USD
800000000008324,107064,M-500,PL02,120.0,23087.93,USD
800000000008325,107064,M-507,PL01,500.0,41621.25,USD
800000000008325,107064,M-504,PL02,200.0,27106.0,USD
800000000008325,107064,M-500,PL02,500.0,92896.2,USD
800000000008325,107064,M-507,PL02,500.0,51162.43,USD
800000000008325,107064,M-507,PL03,120.0,41301.51,USD
800000000008325,107065,M-508,PL02,50.0,24443.97,USD
800000000008325,107065,M-501,PL02,50.0,78019.57,USD
800000000008325,107065,M-509,PL02,10.0,72572.72,USD
800000000008325,107065,M-503,PL01,500.0,84506.05,USD
800000000008325,107065,M-504,PL01,10.0,92815.45,USD
800000000008325,107065,M-505,PL02,50.0,35250.66,USD
800000000008325,107065,M-505,PL03,200.0,65140.69,USD
800000000008325,107065,M-502,PL02,200.0,38663.17,USD
800000000008326,107065,M-509,PL02,50.0,49787.43,USD
800000000008326,107065,M-500,PL01,50.0,62083.9,USD
800000000008326,107066,M-500,PL03,200.0,69447.1,USD
800000000008326,107066,M-501,PL02,200.0,17878.73,USD
800000000008326,107066,M-509,PL01,120.0,14826.43,USD
800000000008326,107066,M-502,PL01,50.0,7241.96,USD
800000000008326,107066,M-506,PL02,50.0,53305.14,USD
800000000008326,107066,M-500,PL02,50.0,47598.46,USD
800000000008326,107066,M-506,PL02,200.0,51519.2,USD
800000000008326,107066,M-501,PL03,10.0,70766.5,USD
800000000008326,107066,M-507,PL03,10.0,79539.1,USD
800000000008327,107066,M-503,PL02,120.0,52733.81,USD
800000000008327,107067,M-505,PL01,50.0,66861.01,USD
800000000008327,107067,M-507,PL02,120.0,20308.8,USD
800000000008327,107067,M-508,PL01,200.0,25156.11,USD
800000000008327,107067,M-506,PL01,500.0,80934.0,USD
800000000008328,107067,M-500,PL02,50.0,58105.18,USD
800000000008328,107067,M-500,PL01,120.0,19354.13,USD
800000000008328,107067,M-503,PL03,200.0,3842.79,USD
800000000008328,107067,M-500,PL01,200.0,31199.29,USD
800000000008328,107067,M-504,PL03,200.0,76214.31,USD
800000000008328,107067,M-509,PL01,120.0,26852.38,USD
800000000008328,107068,M-508,PL03,10.0,67134.31,USD
800000000008328,107068,M-504,PL03,200.0,94714.94,USD
800000000008328,107068,M-500,PL02,10.0,79254.05,USD
800000000008328,107068,M-502,PL01,50.0,55215.82,USD
800000000008328,107068,M-507,PL02,200.0,27882.01,USD
800000000008329,107068,M-500,PL01,500.0,63360.52,USD
800000000008329,107068,M-506,PL03,10.0,10866.86,USD
800000000008329,107068,M-501,PL01,10.0,63130.66,USD
800000000008329,107068,M-507,PL03,50.0,59080.29,USD
800000000008329,107068,M-503,PL01,120.0,45445.35,USD
800000000008330,107069,M-501,PL02,10.0,62480.12,USD
800000000008330,107069,M-502,PL03,200.0,95589.25,USD
800000000008330,107069,M-508,PL01,200.0,9371.35,USD
800000000008330,107069,M-502,PL02,500.0,33534.78,USD
800000000008330,107069,M-509,PL01,50.0,69105.16,USD
800000000008330,107069,M-502,PL02,120.0,56786.66,USD
800000000008330,107069,M-507,PL03,10.0,27341.05,USD
800000000008330,107069,M-504,PL02,50.0,89807.07,USD
800000000008330,107069,M-505,PL02,120.0,11777.16,USD
800000000008331,107069,M-503,PL02,120.0,60156.8,USD
800000000008331,107070,M-504,PL01,10.0,5473.43,USD
800000000008331,107070,M-504,PL03,10.0,82969.98,USD
800000000008331,107070,M-504,PL01,10.0,15628.73,USD
800000000008331,107070,M-508,PL01,500.0,42966.1,USD
800000000008331,107070,M-509,PL01,500.0,38884.83,USD
800000000008331,107070,M-502,PL02,500.0,82277.19,USD
800000000008331,107070,M-509,PL02,10.0,30543.19,USD
800000000008331,107070,M-509,PL02,120.0,81533.77,USD
800000000008331,107070,M-503,PL02,50.0,94741.87,USD
800000000008331,107070,M-502,PL03,500.0,19412.49,USD
800000000008331,107071,M-508,PL02,500.0,33754.93,USD
800000000008331,107071,M-505,PL03,500.0,54494.59,USD
800000000008331,107071,M-506,PL01,50.0,83757.59,USD
800000000008331,107071,M-509,PL02,500.0,25443.62,USD
800000000008332,107071,M-500,PL03,10.0,79749.62,USD
800000000008332,107071,M-503,PL03,10.0,67077.84,USD
800000000008332,107071,M-506,PL02,10.0,67167.02,USD
800000000008332,107071,M-509,PL03,10.0,92227.58,USD
800000000008332,107071,M-501,PL03,200.0,90136.45,USD
800000000008332,107071,M-509,PL03,200.0,55199.42,USD
800000000008332,107072,M-504,PL01,500.0,25876.3,USD
800000000008332,107072,M-507,PL03,200.0,15217.86,USD
800000000008332,107072,M-504,PL01,200.0,64272.41,USD
800000000008332,107072,M-506,PL02,200.0,35776.41,USD
800000000008332,107072,M-507,PL03,500.0,581.41,USD
800000000008333,107072,M-500,PL03,200.0,95402.13,USD
800000000008333,107072,M-503,PL03,10.0,96136.53,USD
800000000008333,107072,M-507,PL03,10.0,70580.93,USD
800000000008333,107072,M-501,PL01,10.0,61849.38,USD
800000000008333,107072,M-508,PL01,200.0,16289.09,USD
800000000008333,107073,M-507,PL02,200.0,37441.81,USD
800000000008333,107073,M-504,PL01,500.0,74116.51,USD
800000000008333,107073,M-504,PL03,200.0,28112.67,USD
800000000008333,107073,M-501,PL03,50.0,29991.49,USD
800000000008333,107073,M-505,PL02,500.0,76038.68,USD
800000000008334,107073,M-504,PL03,200.0,30210.73,USD
800000000008334,107073,M-504,PL01,120.0,94418.18,USD
800000000008334,107073,M-509,PL02,10.0,62168.86,USD
800000000008334,107073,M-509,PL02,200.0,903.68,USD
800000000008334,107073,M-509,PL02,500.0,35827.7,USD
800000000008334,107074,M-501,PL01,10.0,9901.48,USD
800000000008334,107074,M-503,PL03,120.0,83028.32,USD
800000000008334,107074,M-501,PL03,50.0,4490.92,USD
800000000008334,107074,M-506,PL02,120.0,94327.07,USD
800000000008334,107074,M-507,PL01,50.0,82702.17,USD
800000000008334,107074,M-505,PL03,120.0,92441.64,USD
800000000008334,107074,M-502,PL02,500.0,39838.65,USD
800000000008334,107074,M-507,PL02,500.0,27712.83,USD
800000000008335,107074,M-500,PL01,200.0,69795.18,USD
800000000008335,107074,M-501,PL03,120.0,30098.44,USD
800000000008335,107075,M-503,PL03,50.0,77076.03,USD
800000000008336,107075,M-505,PL01,120.0,45293.55,USD
800000000008336,107075,M-501,PL02,200.0,7144.63,USD
800000000008336,107075,M-504,PL03,50.0,98035.09,USD
800000000008336,107075,M-504,PL01,120.0,86568.77,USD
800000000008336,107075,M-506,PL03,200.0,93157.12,USD
800000000008336,107075,M-503,PL03,120.0,59561.21,USD
800000000008336,107075,M-500,PL03,500.0,77282.41,USD
800000000008336,107075,M-505,PL03,120.0,10408.42,USD
800000000008336,107075,M-500,PL01,120.0,77012.0,USD
800000000008336,107076,M-503,PL02,50.0,31486.0,USD
800000000008336,107076,M-501,PL01,120.0,5147.2,USD
800000000008336,107076,M-501,PL01,50.0,82073.46,USD
800000000008337,107076,M-506,PL01,120.0,25633.45,USD
800000000008337,107076,M-504,PL01,200.0,5629.27,USD
800000000008337,107076,M-506,PL01,10.0,29059.73,USD
800000000008337,107076,M-501,PL03,120.0,45532.29,USD
800000000008337,107076,M-506,PL02,50.0,35796.96,USD
800000000008337,107076,M-500,PL01,200.0,6659.17,USD
800000000008337,107076,M-504,PL03,10.0,24735.14,USD
800000000008337,107077,M-500,PL01,500.0,77703.88,USD
800000000008337,107077,M-507,PL03,500.0,71183.28,USD
800000000008337,107077,M-501,PL03,120.0,28023.61,USD
800000000008337,107077,M-500,PL01,120.0,87784.36,USD
800000000008337,107077,M-500,PL02,10.0,58407.45,USD
800000000008337,107077,M-501,PL01,10.0,19118.95,USD
800000000008337,107077,M-504,PL01,120.0,82824.1,USD
800000000008337,107077,M-500,PL02,50.0,30199.86,USD
800000000008338,107077,M-502,PL02,50.0,83004.58,USD
800000000008338,107077,M-506,PL03,50.0,29108.32,USD
800000000008338,107078,M-502,PL01,120.0,574.87,USD
800000000008338,107078,M-502,PL01,120.0,71684.31,USD
800000000008338,107078,M-504,PL02,10.0,59661.01,USD
800000000008338,107078,M-500,PL02,10.0,87120.69,USD
800000000008338,107078,M-504,PL02,500.0,97813.72,USD
800000000008338,107078,M-502,PL01,120.0,1598.74,USD
800000000008339,107078,M-507,PL03,200.0,66177.04,USD
800000000008339,107078,M-503,PL03,200.0,44144.19,USD
800000000008339,107078,M-500,PL02,200.0,15607.71,USD
800000000008339,107078,M-508,PL02,200.0,91670.29,USD
800000000008339,107079,M-509,PL03,50.0,57813.64,USD
800000000008339,107079,M-506,PL03,500.0,75270.88,USD
800000000008339,107079,M-503,PL01,120.0,58720.99,USD
800000000008340,107079,M-505,PL02,50.0,90932.78,USD
800000000008340,107079,M-508,PL02,500.0,38723.11,USD
800000000008340,107079,M-501,PL01,50.0,1740.88,USD
800000000008340,107079,M-503,PL03,200.0,78552.49,USD
800000000008341,107079,M-500,PL02,500.0,37017.51,USD
800000000008341,107079,M-505,PL03,200.0,34285.56,USD
800000000008341,107079,M-507,PL02,10.0,51897.92,USD
800000000008341,107080,M-507,PL02,500.0,16573.42,USD
800000000008341,107080,M-503,PL02,50.0,79794.77,USD
800000000008341,107080,M-506,PL03,50.0,58288.1,USD
800000000008342,107080,M-502,PL02,120.0,75684.91,USD
800000000008342,107080,M-507,PL01,50.0,25727.29,USD
800000000008342,107080,M-507,PL03,120.0,39343.14,USD
800000000008342,107080,M-506,PL03,10.0,36713.35,USD
800000000008342,107080,M-507,PL01,50.0,91747.47,USD
800000000008342,107080,M-503,PL02,200.0,27047.34,USD
800000000008342,107080,M-500,PL01,120.0,2735.52,USD
800000000008343,107081,M-505,PL02,200.0,36746.48,USD
800000000008343,107081,M-503,PL02,50.0,79775.92,USD
800000000008343,107081,M-501,PL03,500.0,67304.85,USD
800000000008343,107081,M-503,PL01,120.0,82985.69,USD
800000000008343,107081,M-503,PL03,500.0,96552.76,USD
800000000008343,107081,M-500,PL03,500.0,12580.21,USD
800000000008343,107081,M-500,PL03,10.0,36519.32,USD
800000000008343,107081,M-505,PL02,200.0,78530.01,USD
800000000008343,107081,M-509,PL02,200.0,92545.16,USD
800000000008343,107081,M-505,PL02,50.0,16086.5,USD
800000000008343,107082,M-508,PL01,500.0,3129.69,USD
800000000008343,107082,M-506,PL01,10.0,33299.95,USD
800000000008343,107082,M-501,PL01,50.0,76761.17,USD
800000000008343,107082,M-502,PL01,200.0,30915.2,USD
800000000008344,107082,M-506,PL02,200.0,81134.08,USD
800000000008344,107082,M-509,PL02,200.0,21818.37,USD
800000000008344,107082,M-500,PL03,500.0,41587.66,USD
800000000008344,107082,M-507,PL02,200.0,98020.62,USD
800000000008344,107082,M-506,PL02,10.0,22874.32,USD
800000000008344,107082,M-506,PL02,500.0,33850.44,USD
800000000008344,107083,M-505,PL03,120.0,40764.67,USD
800000000008344,107083,M-505,PL01,500.0,84723.51,USD
800000000008344,107083,M-504,PL02,50.0,81753.31,USD
800000000008344,107083,M-508,PL01,500.0,51854.31,USD
800000000008345,107083,M-505,PL01,120.0,26329.73,USD
800000000008345,107083,M-501,PL02,500.0,53685.81,USD
800000000008345,107083,M-509,PL02,200.0,41566.37,USD
800000000008345,107083,M-505,PL03,500.0,4312.68,USD
800000000008345,107083,M-509,PL03,50.0,39019.0,USD
800000000008345,107083,M-508,PL03,500.0,95811.27,USD
800000000008345,107084,M-500,PL02,120.0,82270.48,USD
800000000008345,107084,M-500,PL01,50.0,45861.18,USD
800000000008345,107084,M-507,PL01,50.0,60007.88,USD
800000000008345,107084,M-509,PL02,500.0,25848.33,USD
800000000008345,107084,M-506,PL01,200.0,75894.87,USD
800000000008345,107084,M-504,PL02,10.0,92108.94,USD
800000000008346,107084,M-500,PL01,50.0,60568.43,USD
800000000008346,107084,M-506,PL02,200.0,241.31,USD
800000000008346,107084,M-506,PL01,120.0,18023.04,USD
800000000008346,107084,M-508,PL01,500.0,78813.03,USD
800000000008346,107085,M-506,PL01,120.0,1468.07,USD
800000000008346,107085,M-506,PL02,50.0,51933.58,USD
800000000008346,107085,M-504,PL03,50.0,30649.55,USD
800000000008346,107085,M-501,PL01,50.0,26828.53,USD
800000000008347,107085,M-503,PL01,200.0,49542.3,USD
800000000008347,107085,M-504,PL03,10.0,55244.38,USD
800000000008347,107085,M-503,PL01,500.0,26455.81,USD
800000000008347,107085,M-503,PL01,500.0,93852.05,USD
800000000008347,107085,M-500,PL02,120.0,47495.03,USD
800000000008347,107085,M-508,PL01,200.0,15752.4,USD
800000000008347,107086,M-509,PL02,500.0,47752.9,USD
800000000008347,107086,M-507,PL01,200.0,26152.79,USD
800000000008347,107086,M-505,PL03,120.0,49647.14,USD
800000000008347,107086,M-504,PL01,500.0,72414.46,USD
800000000008347,107086,M-503,PL02,120.0,91309.49,USD
800000000008347,107086,M-500,PL01,120.0,46718.09,USD
800000000008347,107086,M-505,PL03,50.0,2188.79,USD
800000000008347,107086,M-502,PL03,50.0,79042.36,USD
800000000008347,107086,M-500,PL02,10.0,84904.48,USD
800000000008348,107086,M-503,PL03,10.0,14832.57,USD
800000000008348,107087,M-502,PL02,200.0,37519.45,USD
800000000008348,107087,M-509,PL03,120.0,63587.25,USD
800000000008348,107087,M-505,PL02,120.0,16875.01,USD
800000000008348,107087,M-508,PL01,200.0,80766.37,USD
800000000008348,107087,M-500,PL01,120.0,9613.2,USD
800000000008348,107087,M-507,PL01,200.0,94843.1,USD
800000000008348,107087,M-506,PL01,50.0,93341.43,USD
800000000008348,107087,M-508,PL02,50.0,12884.87,USD
800000000008348,107087,M-508,PL02,200.0,33962.64,USD
800000000008348,107087,M-501,PL03,10.0,52260.44,USD
800000000008348,107088,M-502,PL02,50.0,43777.91,USD
800000000008349,107088,M-508,PL03,50.0,95878.46,USD
800000000008349,107088,M-507,PL02,10.0,42547.1,USD
800000000008349,107088,M-503,PL01,500.0,25827.89,USD
800000000008349,107088,M-500,PL02,50.0,67633.76,USD
800000000008349,107088,M-502,PL01,200.0,76820.64,USD
800000000008349,107088,M-500,PL02,200.0,60320.2,USD
800000000008350,107088,M-504,PL02,500.0,37468.06,USD
800000000008350,107088,M-501,PL02,500.0,39176.22,USD
800000000008350,107088,M-502,PL03,10.0,77415.32,USD
800000000008350,107089,M-500,PL03,50.0,28555.61,USD
800000000008350,107089,M-505,PL02,200.0,42114.01,USD
800000000008350,107089,M-505,PL03,200.0,3834.55,USD
800000000008351,107089,M-509,PL03,50.0,46989.33,USD
800000000008351,107089,M-506,PL02,200.0,70791.19,USD
800000000008351,107089,M-503,PL03,50.0,71211.37,USD
800000000008351,107089,M-507,PL02,10.0,80682.82,USD
800000000008351,107089,M-500,PL01,10.0,5077.81,USD
800000000008351,107089,M-509,PL03,10.0,81097.11,USD
800000000008351,107089,M-509,PL01,120.0,15243.87,USD
800000000008351,107090,M-503,PL02,500.0,34046.22,USD
800000000008351,107090,M-507,PL02,10.0,80393.8,USD
800000000008351,107090,M-503,PL01,10.0,9596.24,USD
800000000008351,107090,M-509,PL02,10.0,59573.82,USD
800000000008351,107090,M-501,PL02,200.0,17615.5,USD
800000000008351,107090,M-509,PL01,200.0,77901.6,USD
800000000008351,107090,M-509,PL02,120.0,46064.58,USD
800000000008352,107090,M-508,PL02,10.0,98742.92,USD
800000000008352,107090,M-502,PL01,200.0,46549.99,USD
800000000008352,107090,M-506,PL02,120.0,74106.44,USD
800000000008352,107091,M-504,PL03,120.0,2986.17,USD
800000000008352,107091,M-509,PL02,50.0,37448.57,USD
800000000008353,107091,M-507,PL03,500.0,16048.52,USD
800000000008353,107091,M-501,PL01,10.0,44890.45,USD
800000000008354,107091,M-503,PL02,50.0,7745.69,USD
800000000008354,107091,M-507,PL03,120.0,93382.46,USD
800000000008354,107091,M-500,PL02,10.0,52062.03,USD
800000000008354,107091,M-507,PL01,50.0,81493.2,USD
800000000008354,107091,M-502,PL01,50.0,47708.82,USD
800000000008354,107091,M-504,PL03,200.0,99558.99,USD
800000000008354,107092,M-504,PL03,200.0,92388.94,USD
800000000008354,107092,M-508,PL03,200.0,19891.42,USD
800000000008355,107092,M-504,PL02,120.0,15658.48,USD
800000000008355,107092,M-507,PL01,500.0,24517.02,USD
800000000008355,107092,M-504,PL02,50.0,5973.72,USD
800000000008355,107092,M-507,PL02,500.0,17750.26,USD
800000000008355,107092,M-505,PL01,120.0,24611.17,USD
800000000008355,107092,M-501,PL03,50.0,8291.94,USD
800000000008355,107092,M-506,PL03,120.0,20792.12,USD
800000000008355,107092,M-508,PL02,10.0,51275.97,USD
800000000008355,107093,M-509,PL01,120.0,71257.75,USD
800000000008355,107093,M-503,PL03,10.0,76468.68,USD
800000000008355,107093,M-507,PL03,500.0,27839.88,USD
800000000008355,107093,M-505,PL01,500.0,87696.61,USD
800000000008355,107093,M-500,PL03,50.0,98462.02,USD
800000000008355,107093,M-509,PL03,50.0,3542.65,USD
800000000008356,107093,M-500,PL02,500.0,31812.85,USD
800000000008356,107093,M-501,PL02,50.0,88945.76,USD
800000000008356,107093,M-501,PL02,10.0,71290.77,USD
800000000008356,107093,M-502,PL03,120.0,36421.07,USD
800000000008356,107094,M-507,PL02,50.0,25215.42,USD
800000000008356,107094,M-507,PL01,10.0,55583.64,USD
800000000008356,107094,M-506,PL02,10.0,85054.85,USD
800000000008356,107094,M-509,PL03,10.0,72705.46,USD
800000000008356,107094,M-503,PL03,10.0,48585.22,USD
800000000008356,107094,M-502,PL03,50.0,76119.82,USD
800000000008356,107094,M-505,PL02,10.0,99490.41,USD
800000000008356,107094,M-509,PL02,500.0,86437.71,USD
800000000008356,107094,M-506,PL01,120.0,95550.08,USD
800000000008356,107094,M-509,PL03,500.0,76982.26,USD
800000000008357,107095,M-501,PL01,50.0,97634.9,USD
800000000008357,107095,M-507,PL02,10.0,95956.06,USD
800000000008357,107095,M-506,PL02,50.0,25402.14,USD
800000000008358,107095,M-502,PL01,10.0,80846.6,USD
800000000008358,107095,M-504,PL01,120.0,4754.87,USD
800000000008358,107095,M-504,PL03,200.0,19958.45,USD
800000000008358,107095,M-504,PL01,10.0,90743.89,USD
800000000008358,107095,M-506,PL03,500.0,12583.7,USD
800000000008358,107095,M-502,PL02,50.0,81316.21,USD
800000000008358,107095,M-501,PL01,200.0,30035.12,USD
800000000008358,107096,M-507,PL01,500.0,6646.75,USD
800000000008358,107096,M-507,PL02,10.0,61886.32,USD
800000000008359,107096,M-505,PL01,200.0,89819.15,USD
800000000008359,107096,M-503,PL03,50.0,84917.84,USD
800000000008359,107096,M-503,PL01,500.0,4247.5,USD
800000000008359,107096,M-505,PL02,120.0,77842.17,USD
800000000008360,107096,M-501,PL03,200.0,48011.21,USD
800000000008360,107096,M-505,PL01,50.0,66311.62,USD
800000000008360,107096,M-509,PL01,10.0,22290.5,USD
800000000008360,107096,M-500,PL01,10.0,69190.32,USD
800000000008360,107097,M-509,PL02,50.0,31159.91,USD
800000000008360,107097,M-504,PL02,120.0,25119.56,USD
800000000008360,107097,M-503,PL02,500.0,19136.41,USD
800000000008360,107097,M-502,PL01,10.0,8786.53,USD
800000000008360,107097,M-506,PL01,200.0,5591.29,USD
800000000008360,107097,M-509,PL02,10.0,20335.81,USD
800000000008360,107097,M-504,PL03,120.0,82690.88,USD
800000000008360,107097,M-503,PL01,50.0,33695.64,USD
800000000008360,107097,M-502,PL03,50.0,65940.42,USD
800000000008360,107097,M-504,PL03,10.0,55324.27,USD
800000000008361,107098,M-504,PL03,120.0,90153.83,USD
800000000008361,107098,M-507,PL03,10.0,41675.76,USD
800000000008361,107098,M-503,PL02,120.0,40752.64,USD
800000000008361,107098,M-500,PL01,500.0,99559.9,USD
800000000008361,107098,M-502,PL02,10.0,51954.84,USD
800000000008362,107098,M-507,PL02,10.0,68451.65,USD
800000000008362,107098,M-509,PL01,10.0,56555.45,USD
800000000008363,107098,M-507,PL02,10.0,14269.06,USD
800000000008363,107098,M-500,PL03,50.0,72612.74,USD
800000000008363,107098,M-508,PL01,10.0,61840.87,USD
800000000008363,107099,M-505,PL01,10.0,92751.35,USD
800000000008363,107099,M-500,PL02,10.0,95917.72,USD
800000000008363,107099,M-505,PL03,120.0,43807.13,USD
800000000008363,107099,M-503,PL03,120.0,64410.8,USD
800000000008363,107099,M-506,PL03,500.0,75325.0,USD
800000000008363,107099,M-504,PL02,10.0,43790.7,USD
800000000008363,107099,M-507,PL01,120.0,42468.39,USD
800000000008363,107099,M-500,PL03,50.0,42413.23,USD
800000000008363,107099,M-500,PL03,500.0,77479.52,USD
800000000008364,107099,M-506,PL02,10.0,42350.82,USD
800000000008364,107100,M-506,PL03,200.0,28079.13,USD
800000000008364,107100,M-504,PL02,10.0,56638.49,USD
800000000008364,107100,M-501,PL03,500.0,66872.45,USD
800000000008364,107100,M-507,PL01,120.0,16889.07,USD
800000000008364,107100,M-503,PL03,50.0,84250.01,USD
800000000008364,107100,M-500,PL03,120.0,45712.88,USD
800000000008364,107100,M-506,PL03,10.0,1051.0,USD
800000000008364,107100,M-508,PL02,500.0,50451.76,USD
800000000008364,107100,M-500,PL02,120.0,80075.37,USD
800000000008365,107100,M-503,PL01,500.0,13912.35,USD
800000000008365,107101,M-504,PL03,120.0,22959.62,USD
800000000008365,107101,M-506,PL01,200.0,80654.76,USD
800000000008365,107101,M-504,PL01,200.0,82418.19,USD
800000000008365,107101,M-500,PL01,500.0,23636.22,USD
800000000008366,107101,M-505,PL02,500.0,26444.2,USD
800000000008366,107101,M-507,PL02,50.0,67020.85,USD
800000000008366,107101,M-502,PL03,10.0,24955.4,USD
800000000008366,107101,M-507,PL03,200.0,15213.84,USD
800000000008366,107101,M-503,PL01,120.0,79062.76,USD
800000000008367,107101,M-500,PL01,120.0,41892.93,USD
800000000008367,107102,M-502,PL03,10.0,58822.6,USD
800000000008367,107102,M-509,PL01,50.0,98218.74,USD
800000000008367,107102,M-509,PL03,10.0,15001.74,USD
800000000008367,107102,M-502,PL01,200.0,11565.68,USD
800000000008368,107102,M-508,PL02,500.0,34109.75,USD
800000000008368,107102,M-506,PL03,120.0,76125.05,USD
800000000008368,107102,M-500,PL01,500.0,3706.62,USD
800000000008368,107102,M-504,PL01,50.0,80047.58,USD
800000000008368,107102,M-509,PL02,200.0,90901.16,USD
800000000008368,107102,M-506,PL03,10.0,77669.75,USD
800000000008368,107103,M-509,PL02,10.0,97723.8,USD
800000000008368,107103,M-502,PL03,200.0,2722.6,USD
800000000008368,107103,M-503,PL02,10.0,94436.99,USD
800000000008368,107103,M-508,PL01,500.0,96413.91,USD
800000000008368,107103,M-508,PL03,50.0,79311.9,USD
800000000008368,107103,M-505,PL02,500.0,80397.57,USD
800000000008368,107103,M-507,PL03,10.0,9689.42,USD
800000000008369,107103,M-505,PL02,10.0,47047.77,USD
800000000008369,107103,M-509,PL03,120.0,93695.6,USD
800000000008369,107103,M-500,PL02,120.0,46304.68,USD
800000000008369,107104,M-500,PL01,500.0,7108.87,USD
800000000008369,107104,M-506,PL02,50.0,45480.18,USD
800000000008369,107104,M-504,PL02,500.0,55328.53,USD
800000000008369,107104,M-509,PL03,50.0,86565.71,USD
800000000008369,107104,M-503,PL01,500.0,71875.87,USD
800000000008370,107104,M-500,PL01,50.0,39290.65,USD
800000000008370,107104,M-503,PL01,200.0,29874.03,USD
800000000008370,107104,M-507,PL01,50.0,20191.89,USD
800000000008370,107104,M-505,PL02,500.0,13541.9,USD
800000000008370,107104,M-503,PL01,50.0,61818.89,USD
800000000008370,107105,M-500,PL02,10.0,2498.08,USD
800000000008370,107105,M-505,PL02,200.0,9410.35,USD
800000000008370,107105,M-509,PL02,50.0,70472.76,USD
800000000008370,107105,M-502,PL01,120.0,74339.85,USD
800000000008370,107105,M-507,PL02,50.0,41224.25,USD
800000000008370,107105,M-500,PL02,50.0,88230.1,USD
800000000008370,107105,M-503,PL02,120.0,54196.99,USD
800000000008370,107105,M-500,PL03,120.0,59395.77,USD
800000000008370,107105,M-504,PL02,10.0,77103.09,USD
800000000008370,107105,M-504,PL02,10.0,48199.47,USD
800000000008371,107106,M-507,PL03,10.0,71241.68,USD
800000000008371,107106,M-508,PL03,10.0,70349.99,USD
800000000008371,107106,M-506,PL01,500.0,108.89,USD
800000000008371,107106,M-508,PL02,500.0,32440.44,USD
800000000008371,107106,M-505,PL01,120.0,3214.0,USD
800000000008371,107106,M-500,PL03,200.0,23586.65,USD
800000000008371,107106,M-509,PL02,50.0,72672.28,USD
800000000008371,107106,M-508,PL03,10.0,73301.04,USD
800000000008372,107106,M-507,PL03,50.0,56059.77,USD
800000000008372,107106,M-506,PL03,120.0,21235.91,USD
800000000008372,107107,M-508,PL03,10.0,81574.03,USD
800000000008372,107107,M-501,PL02,120.0,26398.31,USD
800000000008372,107107,M-500,PL02,200.0,58748.19,USD
800000000008372,107107,M-507,PL01,200.0,98353.61,USD
800000000008372,107107,M-509,PL03,50.0,79750.18,USD
800000000008372,107107,M-503,PL01,120.0,26681.29,USD
800000000008372,107107,M-509,PL01,120.0,13443.36,USD
800000000008372,107107,M-500,PL02,200.0,54835.78,USD
800000000008372,107107,M-506,PL01,10.0,61143.86,USD
800000000008372,107107,M-500,PL02,200.0,5320.66,USD
800000000008373,107108,M-507,PL02,10.0,26030.35,USD
800000000008373,107108,M-508,PL03,500.0,28768.32,USD
800000000008374,107108,M-501,PL01,200.0,57868.52,USD
800000000008374,107108,M-502,PL02,500.0,44842.69,USD
800000000008374,107108,M-509,PL01,50.0,80129.69,USD
800000000008375,107108,M-502,PL02,200.0,27707.86,USD
800000000008375,107108,M-505,PL01,50.0,2865.71,USD
800000000008375,107108,M-501,PL01,50.0,84852.65,USD
800000000008375,107108,M-501,PL03,50.0,99863.51,USD
800000000008375,107108,M-500,PL03,120.0,60113.73,USD
800000000008375,107109,M-504,PL01,10.0,57513.65,USD
800000000008375,107109,M-507,PL03,10.0,60716.49,USD
800000000008375,107109,M-506,PL03,10.0,74045.35,USD
800000000008375,107109,M-503,PL03,120.0,66466.48,USD
