VBELN,POSNR,VGBEL,WERKS,BRGEW,VRKME
900000000005193,105760,800000000057601,PL02,15000.0,PAL
900000000005193,105760,800000000057602,PL02,4500.0,BAG
900000000005193,105760,800000000057603,PL02,8000.0,PAL
900000000005193,105760,800000000057604,PL01,500.0,PAL
900000000005193,105760,800000000057605,PL01,4500.0,CS
900000000005193,105760,800000000057606,PL02,1200.0,BAG
900000000005193,105760,800000000057607,PL01,4500.0,BAG
900000000005193,105760,800000000057608,PL02,8000.0,BAG
900000000005193,105760,800000000057609,PL03,500.0,BAG
900000000005193,105761,800000000057610,PL01,1200.0,BAG
900000000005193,105761,800000000057611,PL01,15000.0,CS
900000000005193,105761,800000000057612,PL01,8000.0,PAL
900000000005193,105761,800000000057613,PL03,500.0,CS
900000000005193,105761,800000000057614,PL03,15000.0,CS
900000000005193,105761,800000000057615,PL02,15000.0,PAL
900000000005193,105761,800000000057616,PL02,1200.0,PAL
900000000005193,105761,800000000057617,PL01,8000.0,BAG
900000000005194,105761,800000000057618,PL03,1200.0,CS
900000000005194,105761,800000000057619,PL02,500.0,CS
900000000005194,105762,800000000057620,PL03,500.0,PAL
900000000005194,105762,800000000057621,PL01,15000.0,PAL
900000000005194,105762,800000000057622,PL01,8000.0,CS
900000000005194,105762,800000000057623,PL01,4500.0,CS
900000000005194,105762,800000000057624,PL03,500.0,PAL
900000000005194,105762,800000000057625,PL03,8000.0,CS
900000000005195,105762,800000000057626,PL03,4500.0,BAG
900000000005195,105762,800000000057627,PL01,500.0,CS
900000000005195,105762,800000000057628,PL03,15000.0,PAL
900000000005195,105762,800000000057629,PL03,8000.0,BAG
900000000005195,105763,800000000057630,PL03,15000.0,CS
900000000005195,105763,800000000057631,PL03,1200.0,BAG
900000000005195,105763,800000000057632,PL01,8000.0,CS
900000000005195,105763,800000000057633,PL02,1200.0,BAG
900000000005195,105763,800000000057634,PL03,4500.0,PAL
900000000005195,105763,800000000057635,PL01,500.0,BAG
900000000005195,105763,800000000057636,PL01,4500.0,BAG
900000000005195,105763,800000000057637,PL03,1200.0,PAL
900000000005195,105763,800000000057638,PL02,500.0,CS
900000000005195,105763,800000000057639,PL02,15000.0,CS
900000000005195,105764,800000000057640,PL02,1200.0,BAG
900000000005196,105764,800000000057641,PL01,15000.0,BAG
900000000005196,105764,800000000057642,PL02,1200.0,PAL
900000000005196,105764,800000000057643,PL03,8000.0,PAL
900000000005196,105764,800000000057644,PL02,500.0,PAL
900000000005196,105764,800000000057645,PL02,8000.0,CS
900000000005196,105764,800000000057646,PL03,4500.0,CS
900000000005196,105764,800000000057647,PL01,500.0,PAL
900000000005196,105764,800000000057648,PL03,15000.0,CS
900000000005196,105764,800000000057649,PL03,8000.0,PAL
900000000005197,105765,800000000057650,PL01,1200.0,PAL
900000000005197,105765,800000000057651,PL03,8000.0,CS
900000000005197,105765,800000000057652,PL03,4500.0,BAG
900000000005197,105765,800000000057653,PL01,1200.0,BAG
900000000005197,105765,800000000057654,PL03,15000.0,PAL
900000000005197,105765,800000000057655,PL03,500.0,CS
900000000005197,105765,800000000057656,PL02,8000.0,BAG
900000000005197,105765,800000000057657,PL02,4500.0,PAL
900000000005197,105765,800000000057658,PL02,8000.0,PAL
900000000005197,105765,800000000057659,PL02,8000.0,PAL
900000000005197,105766,800000000057660,PL03,4500.0,BAG
900000000005197,105766,800000000057661,PL01,4500.0,CS
900000000005197,105766,800000000057662,PL01,8000.0,PAL
900000000005197,105766,800000000057663,PL02,4500.0,BAG
900000000005198,105766,800000000057664,PL01,15000.0,BAG
900000000005198,105766,800000000057665,PL02,1200.0,PAL
900000000005198,105766,800000000057666,PL02,8000.0,PAL
900000000005198,105766,800000000057667,PL01,500.0,BAG
900000000005198,105766,800000000057668,PL02,15000.0,BAG
900000000005198,105766,800000000057669,PL01,1200.0,CS
900000000005198,105767,800000000057670,PL02,4500.0,PAL
900000000005198,105767,800000000057671,PL01,500.0,PAL
900000000005198,105767,800000000057672,PL01,8000.0,BAG
900000000005198,105767,800000000057673,PL01,4500.0,CS
900000000005198,105767,800000000057674,PL02,4500.0,BAG
900000000005198,105767,800000000057675,PL01,8000.0,BAG
900000000005198,105767,800000000057676,PL02,1200.0,PAL
900000000005198,105767,800000000057677,PL01,500.0,CS
900000000005198,105767,800000000057678,PL01,15000.0,PAL
900000000005199,105767,800000000057679,PL03,4500.0,CS
900000000005199,105768,800000000057680,PL01,8000.0,PAL
900000000005199,105768,800000000057681,PL03,4500.0,BAG
900000000005199,105768,800000000057682,PL03,1200.0,CS
900000000005199,105768,800000000057683,PL03,1200.0,CS
900000000005199,105768,800000000057684,PL03,4500.0,CS
900000000005199,105768,800000000057685,PL02,15000.0,PAL
900000000005199,105768,800000000057686,PL02,4500.0,CS
900000000005200,105768,800000000057687,PL03,1200.0,BAG
900000000005200,105768,800000000057688,PL03,8000.0,PAL
900000000005200,105768,800000000057689,PL02,15000.0,PAL
900000000005200,105769,800000000057690,PL01,500.0,PAL
900000000005200,105769,800000000057691,PL01,4500.0,CS
900000000005200,105769,800000000057692,PL02,500.0,PAL
900000000005200,105769,800000000057693,PL02,4500.0,PAL
900000000005200,105769,800000000057694,PL03,8000.0,PAL
900000000005200,105769,800000000057695,PL01,1200.0,BAG
900000000005201,105769,800000000057696,PL01,4500.0,PAL
900000000005201,105769,800000000057697,PL01,1200.0,BAG
900000000005201,105769,800000000057698,PL01,500.0,PAL
900000000005202,105769,800000000057699,PL03,1200.0,CS
900000000005202,105770,800000000057700,PL03,500.0,PAL
900000000005202,105770,800000000057701,PL03,4500.0,CS
900000000005202,105770,800000000057702,PL01,500.0,PAL
900000000005202,105770,800000000057703,PL01,8000.0,CS
900000000005202,105770,800000000057704,PL02,15000.0,CS
900000000005202,105770,800000000057705,PL02,4500.0,BAG
900000000005202,105770,800000000057706,PL03,1200.0,CS
900000000005202,105770,800000000057707,PL01,8000.0,PAL
900000000005202,105770,800000000057708,PL01,15000.0,CS
900000000005202,105770,800000000057709,PL02,500.0,CS
900000000005203,105771,800000000057710,PL02,4500.0,CS
900000000005203,105771,800000000057711,PL01,4500.0,BAG
900000000005203,105771,800000000057712,PL03,1200.0,PAL
900000000005203,105771,800000000057713,PL02,15000.0,CS
900000000005203,105771,800000000057714,PL01,8000.0,PAL
900000000005203,105771,800000000057715,PL02,15000.0,BAG
900000000005203,105771,800000000057716,PL03,8000.0,PAL
900000000005204,105771,800000000057717,PL01,1200.0,BAG
900000000005204,105771,800000000057718,PL02,4500.0,BAG
900000000005204,105771,800000000057719,PL01,8000.0,PAL
900000000005204,105772,800000000057720,PL03,500.0,PAL
900000000005204,105772,800000000057721,PL01,500.0,CS
900000000005204,105772,800000000057722,PL02,8000.0,BAG
900000000005204,105772,800000000057723,PL03,8000.0,BAG
900000000005204,105772,800000000057724,PL01,4500.0,CS
900000000005204,105772,800000000057725,PL01,500.0,CS
900000000005204,105772,800000000057726,PL03,8000.0,BAG
900000000005204,105772,800000000057727,PL03,1200.0,CS
900000000005204,105772,800000000057728,PL03,1200.0,BAG
900000000005204,105772,800000000057729,PL02,8000.0,CS
900000000005204,105773,800000000057730,PL03,500.0,PAL
900000000005204,105773,800000000057731,PL02,15000.0,PAL
900000000005204,105773,800000000057732,PL02,8000.0,BAG
900000000005204,105773,800000000057733,PL03,1200.0,PAL
900000000005204,105773,800000000057734,PL02,500.0,BAG
900000000005204,105773,800000000057735,PL02,500.0,PAL
900000000005204,105773,800000000057736,PL02,4500.0,CS
900000000005205,105773,800000000057737,PL03,4500.0,BAG
900000000005205,105773,800000000057738,PL01,500.0,CS
900000000005205,105773,800000000057739,PL03,1200.0,BAG
900000000005205,105774,800000000057740,PL01,1200.0,BAG
900000000005205,105774,800000000057741,PL03,15000.0,CS
900000000005205,105774,800000000057742,PL01,500.0,CS
900000000005205,105774,800000000057743,PL02,15000.0,PAL
900000000005205,105774,800000000057744,PL02,1200.0,CS
900000000005206,105774,800000000057745,PL03,1200.0,CS
900000000005206,105774,800000000057746,PL03,8000.0,PAL
900000000005206,105774,800000000057747,PL03,1200.0,BAG
900000000005206,105774,800000000057748,PL01,4500.0,PAL
900000000005206,105774,800000000057749,PL01,500.0,PAL
900000000005206,105775,800000000057750,PL01,1200.0,CS
900000000005206,105775,800000000057751,PL02,1200.0,CS
900000000005206,105775,800000000057752,PL02,15000.0,BAG
900000000005206,105775,800000000057753,PL03,15000.0,CS
900000000005206,105775,800000000057754,PL03,1200.0,PAL
900000000005206,105775,800000000057755,PL03,15000.0,PAL
900000000005206,105775,800000000057756,PL01,4500.0,PAL
900000000005206,105775,800000000057757,PL01,15000.0,BAG
900000000005206,105775,800000000057758,PL01,1200.0,PAL
900000000005207,105775,800000000057759,PL02,8000.0,CS
900000000005207,105776,800000000057760,PL01,8000.0,PAL
900000000005207,105776,800000000057761,PL02,1200.0,BAG
900000000005207,105776,800000000057762,PL01,4500.0,PAL
900000000005207,105776,800000000057763,PL01,4500.0,PAL
900000000005207,105776,800000000057764,PL01,15000.0,PAL
900000000005207,105776,800000000057765,PL01,1200.0,BAG
900000000005207,105776,800000000057766,PL03,1200.0,PAL
900000000005207,105776,800000000057767,PL01,500.0,BAG
900000000005207,105776,800000000057768,PL02,500.0,CS
900000000005208,105776,800000000057769,PL01,1200.0,BAG
900000000005208,105777,800000000057770,PL02,15000.0,BAG
900000000005208,105777,800000000057771,PL03,8000.0,PAL
900000000005208,105777,800000000057772,PL03,4500.0,BAG
900000000005208,105777,800000000057773,PL02,15000.0,PAL
900000000005208,105777,800000000057774,PL02,500.0,CS
900000000005208,105777,800000000057775,PL03,500.0,CS
900000000005208,105777,800000000057776,PL01,500.0,BAG
900000000005208,105777,800000000057777,PL01,4500.0,PAL
900000000005208,105777,800000000057778,PL01,1200.0,BAG
900000000005208,105777,800000000057779,PL03,4500.0,PAL
900000000005208,105778,800000000057780,PL01,15000.0,PAL
900000000005208,105778,800000000057781,PL03,8000.0,CS
900000000005208,105778,800000000057782,PL02,4500.0,CS
900000000005208,105778,800000000057783,PL01,15000.0,PAL
900000000005209,105778,800000000057784,PL03,500.0,BAG
900000000005209,105778,800000000057785,PL03,4500.0,PAL
900000000005209,105778,800000000057786,PL02,15000.0,BAG
900000000005209,105778,800000000057787,PL02,500.0,BAG
900000000005209,105778,800000000057788,PL03,8000.0,PAL
900000000005209,105778,800000000057789,PL02,500.0,BAG
900000000005209,105779,800000000057790,PL01,500.0,PAL
900000000005209,105779,800000000057791,PL02,4500.0,BAG
900000000005210,105779,800000000057792,PL01,1200.0,CS
900000000005210,105779,800000000057793,PL02,15000.0,PAL
900000000005210,105779,800000000057794,PL01,8000.0,CS
900000000005210,105779,800000000057795,PL02,8000.0,CS
900000000005210,105779,800000000057796,PL03,4500.0,BAG
900000000005210,105779,800000000057797,PL01,1200.0,BAG
900000000005210,105779,800000000057798,PL02,8000.0,CS
900000000005210,105779,800000000057799,PL01,500.0,BAG
900000000005211,105780,800000000057800,PL03,500.0,BAG
900000000005211,105780,800000000057801,PL03,1200.0,BAG
900000000005211,105780,800000000057802,PL02,8000.0,PAL
900000000005211,105780,800000000057803,PL02,1200.0,PAL
900000000005211,105780,800000000057804,PL03,500.0,BAG
900000000005211,105780,800000000057805,PL01,4500.0,PAL
900000000005211,105780,800000000057806,PL01,1200.0,CS
900000000005211,105780,800000000057807,PL02,500.0,PAL
900000000005211,105780,800000000057808,PL03,8000.0,PAL
900000000005211,105780,800000000057809,PL01,15000.0,BAG
900000000005211,105781,800000000057810,PL02,1200.0,CS
900000000005211,105781,800000000057811,PL03,4500.0,PAL
900000000005211,105781,800000000057812,PL03,1200.0,PAL
900000000005211,105781,800000000057813,PL01,4500.0,BAG
900000000005211,105781,800000000057814,PL01,4500.0,BAG
900000000005211,105781,800000000057815,PL02,500.0,PAL
900000000005211,105781,800000000057816,PL03,8000.0,BAG
900000000005211,105781,800000000057817,PL02,8000.0,CS
900000000005211,105781,800000000057818,PL02,4500.0,BAG
900000000005211,105781,800000000057819,PL01,15000.0,PAL
900000000005212,105782,800000000057820,PL03,15000.0,PAL
900000000005212,105782,800000000057821,PL03,8000.0,BAG
900000000005212,105782,800000000057822,PL02,500.0,CS
900000000005212,105782,800000000057823,PL02,4500.0,PAL
900000000005212,105782,800000000057824,PL01,15000.0,BAG
900000000005212,105782,800000000057825,PL03,8000.0,CS
900000000005212,105782,800000000057826,PL02,1200.0,BAG
900000000005212,105782,800000000057827,PL03,500.0,PAL
900000000005212,105782,800000000057828,PL01,1200.0,BAG
900000000005212,105782,800000000057829,PL03,8000.0,CS
900000000005212,105783,800000000057830,PL02,4500.0,BAG
900000000005212,105783,800000000057831,PL03,4500.0,PAL
900000000005212,105783,800000000057832,PL01,500.0,BAG
900000000005212,105783,800000000057833,PL02,1200.0,CS
900000000005212,105783,800000000057834,PL01,4500.0,PAL
900000000005212,105783,800000000057835,PL01,4500.0,BAG
900000000005212,105783,800000000057836,PL01,8000.0,BAG
900000000005212,105783,800000000057837,PL01,1200.0,BAG
900000000005213,105783,800000000057838,PL03,500.0,CS
900000000005213,105783,800000000057839,PL01,8000.0,BAG
900000000005213,105784,800000000057840,PL02,8000.0,PAL
900000000005213,105784,800000000057841,PL02,500.0,PAL
900000000005213,105784,800000000057842,PL02,8000.0,BAG
900000000005213,105784,800000000057843,PL01,15000.0,BAG
900000000005213,105784,800000000057844,PL02,15000.0,BAG
900000000005213,105784,800000000057845,PL02,8000.0,CS
900000000005213,105784,800000000057846,PL01,15000.0,PAL
900000000005213,105784,800000000057847,PL01,15000.0,PAL
900000000005213,105784,800000000057848,PL02,15000.0,CS
900000000005214,105784,800000000057849,PL01,8000.0,PAL
900000000005214,105785,800000000057850,PL02,8000.0,PAL
900000000005214,105785,800000000057851,PL03,15000.0,PAL
900000000005214,105785,800000000057852,PL01,4500.0,CS
900000000005214,105785,800000000057853,PL02,8000.0,PAL
900000000005214,105785,800000000057854,PL02,1200.0,BAG
900000000005214,105785,800000000057855,PL01,8000.0,PAL
900000000005214,105785,800000000057856,PL03,1200.0,BAG
900000000005214,105785,800000000057857,PL03,8000.0,BAG
900000000005214,105785,800000000057858,PL01,4500.0,PAL
900000000005214,105785,800000000057859,PL03,1200.0,BAG
900000000005214,105786,800000000057860,PL03,500.0,CS
900000000005214,105786,800000000057861,PL03,1200.0,CS
900000000005214,105786,800000000057862,PL03,4500.0,CS
900000000005215,105786,800000000057863,PL01,4500.0,PAL
900000000005215,105786,800000000057864,PL03,1200.0,PAL
900000000005215,105786,800000000057865,PL02,1200.0,CS
900000000005215,105786,800000000057866,PL01,8000.0,CS
900000000005215,105786,800000000057867,PL01,15000.0,CS
900000000005215,105786,800000000057868,PL03,500.0,CS
900000000005215,105786,800000000057869,PL01,15000.0,BAG
900000000005215,105787,800000000057870,PL01,15000.0,BAG
900000000005215,105787,800000000057871,PL03,4500.0,CS
900000000005216,105787,800000000057872,PL01,8000.0,PAL
900000000005216,105787,800000000057873,PL01,500.0,PAL
900000000005216,105787,800000000057874,PL01,500.0,BAG
900000000005216,105787,800000000057875,PL01,1200.0,BAG
900000000005216,105787,800000000057876,PL01,500.0,BAG
900000000005216,105787,800000000057877,PL01,15000.0,PAL
900000000005216,105787,800000000057878,PL01,1200.0,PAL
900000000005216,105787,800000000057879,PL03,4500.0,PAL
900000000005216,105788,800000000057880,PL03,4500.0,BAG
900000000005216,105788,800000000057881,PL01,4500.0,BAG
900000000005216,105788,800000000057882,PL03,500.0,BAG
900000000005216,105788,800000000057883,PL01,1200.0,CS
900000000005216,105788,800000000057884,PL01,8000.0,PAL
900000000005216,105788,800000000057885,PL03,8000.0,PAL
900000000005216,105788,800000000057886,PL01,8000.0,BAG
900000000005216,105788,800000000057887,PL03,1200.0,CS
900000000005216,105788,800000000057888,PL01,1200.0,CS
900000000005216,105788,800000000057889,PL01,500.0,BAG
900000000005216,105789,800000000057890,PL02,500.0,BAG
900000000005217,105789,800000000057891,PL01,15000.0,PAL
900000000005217,105789,800000000057892,PL02,15000.0,CS
900000000005217,105789,800000000057893,PL01,500.0,PAL
900000000005218,105789,800000000057894,PL02,500.0,BAG
900000000005218,105789,800000000057895,PL03,15000.0,CS
900000000005218,105789,800000000057896,PL02,15000.0,PAL
900000000005218,105789,800000000057897,PL03,15000.0,PAL
900000000005218,105789,800000000057898,PL02,4500.0,CS
900000000005218,105789,800000000057899,PL02,1200.0,BAG
900000000005218,105790,800000000057900,PL02,1200.0,BAG
900000000005218,105790,800000000057901,PL01,8000.0,BAG
900000000005218,105790,800000000057902,PL02,500.0,PAL
900000000005218,105790,800000000057903,PL02,500.0,CS
900000000005218,105790,800000000057904,PL03,8000.0,PAL
900000000005218,105790,800000000057905,PL02,4500.0,PAL
900000000005218,105790,800000000057906,PL03,8000.0,BAG
900000000005218,105790,800000000057907,PL03,1200.0,BAG
900000000005218,105790,800000000057908,PL03,500.0,PAL
900000000005218,105790,800000000057909,PL03,4500.0,BAG
900000000005218,105791,800000000057910,PL02,1200.0,CS
900000000005218,105791,800000000057911,PL03,15000.0,BAG
900000000005219,105791,800000000057912,PL03,15000.0,PAL
900000000005219,105791,800000000057913,PL01,4500.0,PAL
900000000005219,105791,800000000057914,PL02,15000.0,CS
900000000005219,105791,800000000057915,PL02,4500.0,PAL
900000000005219,105791,800000000057916,PL02,15000.0,PAL
900000000005219,105791,800000000057917,PL02,4500.0,BAG
900000000005219,105791,800000000057918,PL02,1200.0,CS
900000000005219,105791,800000000057919,PL03,4500.0,PAL
900000000005219,105792,800000000057920,PL02,8000.0,CS
900000000005219,105792,800000000057921,PL03,15000.0,CS
900000000005219,105792,800000000057922,PL02,4500.0,CS
900000000005219,105792,800000000057923,PL03,1200.0,CS
900000000005220,105792,800000000057924,PL02,8000.0,BAG
900000000005220,105792,800000000057925,PL02,1200.0,PAL
900000000005220,105792,800000000057926,PL01,4500.0,BAG
900000000005220,105792,800000000057927,PL03,500.0,BAG
900000000005220,105792,800000000057928,PL02,500.0,CS
900000000005220,105792,800000000057929,PL03,1200.0,PAL
900000000005220,105793,800000000057930,PL03,8000.0,BAG
900000000005220,105793,800000000057931,PL01,4500.0,BAG
900000000005220,105793,800000000057932,PL03,500.0,BAG
900000000005220,105793,800000000057933,PL01,8000.0,CS
900000000005220,105793,800000000057934,PL01,4500.0,CS
900000000005220,105793,800000000057935,PL02,4500.0,PAL
900000000005220,105793,800000000057936,PL03,500.0,BAG
900000000005220,105793,800000000057937,PL03,4500.0,CS
900000000005220,105793,800000000057938,PL02,15000.0,CS
900000000005220,105793,800000000057939,PL02,4500.0,BAG
900000000005220,105794,800000000057940,PL01,1200.0,BAG
900000000005221,105794,800000000057941,PL01,15000.0,BAG
900000000005221,105794,800000000057942,PL01,15000.0,BAG
900000000005221,105794,800000000057943,PL01,8000.0,PAL
900000000005221,105794,800000000057944,PL02,1200.0,CS
900000000005221,105794,800000000057945,PL01,8000.0,BAG
900000000005221,105794,800000000057946,PL02,1200.0,CS
900000000005221,105794,800000000057947,PL03,1200.0,BAG
900000000005221,105794,800000000057948,PL01,500.0,BAG
900000000005221,105794,800000000057949,PL03,15000.0,CS
900000000005221,105795,800000000057950,PL02,1200.0,CS
900000000005221,105795,800000000057951,PL01,8000.0,PAL
900000000005221,105795,800000000057952,PL03,1200.0,CS
900000000005221,105795,800000000057953,PL01,500.0,CS
900000000005221,105795,800000000057954,PL01,8000.0,BAG
900000000005221,105795,800000000057955,PL03,15000.0,BAG
900000000005221,105795,800000000057956,PL02,15000.0,BAG
900000000005221,105795,800000000057957,PL03,4500.0,BAG
900000000005221,105795,800000000057958,PL01,500.0,CS
900000000005222,105795,800000000057959,PL03,4500.0,CS
900000000005222,105796,800000000057960,PL02,500.0,BAG
900000000005222,105796,800000000057961,PL01,8000.0,PAL
900000000005222,105796,800000000057962,PL03,4500.0,BAG
900000000005222,105796,800000000057963,PL03,500.0,CS
900000000005222,105796,800000000057964,PL02,1200.0,BAG
900000000005222,105796,800000000057965,PL03,1200.0,BAG
900000000005222,105796,800000000057966,PL03,500.0,BAG
900000000005222,105796,800000000057967,PL02,500.0,BAG
900000000005222,105796,800000000057968,PL03,8000.0,CS
900000000005222,105796,800000000057969,PL03,4500.0,BAG
900000000005222,105797,800000000057970,PL01,4500.0,PAL
900000000005222,105797,800000000057971,PL02,4500.0,PAL
900000000005222,105797,800000000057972,PL02,4500.0,CS
900000000005222,105797,800000000057973,PL02,1200.0,BAG
900000000005223,105797,800000000057974,PL03,500.0,PAL
900000000005223,105797,800000000057975,PL01,1200.0,BAG
900000000005223,105797,800000000057976,PL01,8000.0,BAG
900000000005223,105797,800000000057977,PL02,500.0,BAG
900000000005223,105797,800000000057978,PL03,500.0,CS
900000000005224,105797,800000000057979,PL01,8000.0,PAL
900000000005224,105798,800000000057980,PL03,8000.0,CS
900000000005224,105798,800000000057981,PL01,4500.0,CS
900000000005224,105798,800000000057982,PL02,500.0,CS
900000000005224,105798,800000000057983,PL01,15000.0,PAL
900000000005225,105798,800000000057984,PL02,4500.0,CS
900000000005225,105798,800000000057985,PL02,4500.0,CS
900000000005225,105798,800000000057986,PL01,4500.0,CS
900000000005225,105798,800000000057987,PL02,500.0,BAG
900000000005225,105798,800000000057988,PL02,15000.0,PAL
900000000005225,105798,800000000057989,PL02,15000.0,CS
900000000005225,105799,800000000057990,PL03,8000.0,CS
900000000005225,105799,800000000057991,PL01,1200.0,CS
900000000005225,105799,800000000057992,PL03,8000.0,BAG
900000000005225,105799,800000000057993,PL02,500.0,BAG
900000000005225,105799,800000000057994,PL02,15000.0,PAL
900000000005225,105799,800000000057995,PL01,1200.0,BAG
900000000005225,105799,800000000057996,PL02,8000.0,CS
900000000005225,105799,800000000057997,PL02,1200.0,BAG
900000000005225,105799,800000000057998,PL01,1200.0,BAG
900000000005225,105799,800000000057999,PL02,500.0,PAL
900000000005225,105800,800000000058000,PL03,1200.0,PAL
900000000005226,105800,800000000058001,PL02,1200.0,CS
900000000005226,105800,800000000058002,PL03,1200.0,PAL
900000000005226,105800,800000000058003,PL02,500.0,CS
900000000005226,105800,800000000058004,PL01,4500.0,BAG
900000000005226,105800,800000000058005,PL02,8000.0,BAG
900000000005226,105800,800000000058006,PL03,8000.0,CS
900000000005226,105800,800000000058007,PL03,1200.0,CS
900000000005226,105800,800000000058008,PL01,15000.0,CS
900000000005226,105800,800000000058009,PL03,500.0,PAL
900000000005226,105801,800000000058010,PL03,1200.0,CS
900000000005226,105801,800000000058011,PL03,1200.0,PAL
900000000005226,105801,800000000058012,PL02,500.0,PAL
900000000005226,105801,800000000058013,PL01,500.0,PAL
900000000005226,105801,800000000058014,PL03,1200.0,CS
900000000005226,105801,800000000058015,PL01,1200.0,CS
900000000005226,105801,800000000058016,PL02,15000.0,BAG
900000000005227,105801,800000000058017,PL03,1200.0,PAL
900000000005227,105801,800000000058018,PL02,1200.0,BAG
900000000005227,105801,800000000058019,PL01,500.0,BAG
900000000005227,105802,800000000058020,PL03,1200.0,PAL
900000000005227,105802,800000000058021,PL01,8000.0,BAG
900000000005227,105802,800000000058022,PL03,4500.0,PAL
900000000005227,105802,800000000058023,PL02,15000.0,PAL
900000000005227,105802,800000000058024,PL01,1200.0,CS
900000000005227,105802,800000000058025,PL03,4500.0,PAL
900000000005227,105802,800000000058026,PL02,1200.0,PAL
900000000005227,105802,800000000058027,PL03,4500.0,BAG
900000000005227,105802,800000000058028,PL02,1200.0,BAG
900000000005227,105802,800000000058029,PL01,1200.0,PAL
900000000005227,105803,800000000058030,PL02,15000.0,CS
900000000005227,105803,800000000058031,PL03,15000.0,CS
900000000005227,105803,800000000058032,PL02,4500.0,PAL
900000000005227,105803,800000000058033,PL02,8000.0,PAL
900000000005227,105803,800000000058034,PL01,4500.0,BAG
900000000005227,105803,800000000058035,PL02,500.0,PAL
900000000005227,105803,800000000058036,PL01,1200.0,CS
900000000005228,105803,800000000058037,PL03,15000.0,CS
900000000005228,105803,800000000058038,PL01,1200.0,BAG
900000000005228,105803,800000000058039,PL01,15000.0,PAL
900000000005229,105804,800000000058040,PL02,1200.0,PAL
900000000005229,105804,800000000058041,PL01,8000.0,CS
900000000005229,105804,800000000058042,PL02,4500.0,CS
900000000005229,105804,800000000058043,PL03,4500.0,CS
900000000005229,105804,800000000058044,PL03,4500.0,PAL
900000000005229,105804,800000000058045,PL01,1200.0,BAG
900000000005229,105804,800000000058046,PL03,8000.0,CS
900000000005229,105804,800000000058047,PL03,1200.0,CS
900000000005229,105804,800000000058048,PL02,15000.0,CS
900000000005229,105804,800000000058049,PL02,15000.0,BAG
900000000005229,105805,800000000058050,PL02,15000.0,CS
900000000005229,105805,800000000058051,PL02,500.0,PAL
900000000005229,105805,800000000058052,PL01,4500.0,CS
900000000005229,105805,800000000058053,PL02,15000.0,PAL
900000000005230,105805,800000000058054,PL01,500.0,PAL
900000000005230,105805,800000000058055,PL03,4500.0,CS
900000000005230,105805,800000000058056,PL02,1200.0,CS
900000000005230,105805,800000000058057,PL01,4500.0,BAG
900000000005230,105805,800000000058058,PL01,500.0,BAG
900000000005230,105805,800000000058059,PL02,15000.0,PAL
900000000005230,105806,800000000058060,PL01,1200.0,BAG
900000000005230,105806,800000000058061,PL03,15000.0,PAL
900000000005230,105806,800000000058062,PL01,500.0,PAL
900000000005230,105806,800000000058063,PL01,8000.0,BAG
900000000005230,105806,800000000058064,PL01,1200.0,BAG
900000000005230,105806,800000000058065,PL02,8000.0,CS
900000000005230,105806,800000000058066,PL01,1200.0,CS
900000000005230,105806,800000000058067,PL03,8000.0,PAL
900000000005230,105806,800000000058068,PL01,500.0,PAL
900000000005230,105806,800000000058069,PL01,4500.0,BAG
900000000005230,105807,800000000058070,PL02,500.0,BAG
900000000005230,105807,800000000058071,PL01,8000.0,CS
900000000005231,105807,800000000058072,PL02,4500.0,BAG
900000000005231,105807,800000000058073,PL01,500.0,PAL
900000000005231,105807,800000000058074,PL03,4500.0,CS
900000000005231,105807,800000000058075,PL01,8000.0,BAG
900000000005231,105807,800000000058076,PL01,8000.0,PAL
900000000005231,105807,800000000058077,PL02,4500.0,CS
900000000005232,105807,800000000058078,PL01,500.0,CS
900000000005232,105807,800000000058079,PL03,1200.0,CS
900000000005232,105808,800000000058080,PL02,500.0,BAG
900000000005232,105808,800000000058081,PL03,4500.0,BAG
900000000005232,105808,800000000058082,PL02,1200.0,BAG
900000000005232,105808,800000000058083,PL01,15000.0,PAL
900000000005232,105808,800000000058084,PL01,4500.0,CS
900000000005232,105808,800000000058085,PL02,15000.0,CS
900000000005232,105808,800000000058086,PL02,500.0,PAL
900000000005232,105808,800000000058087,PL03,15000.0,BAG
900000000005232,105808,800000000058088,PL03,8000.0,BAG
900000000005232,105808,800000000058089,PL01,4500.0,CS
900000000005232,105809,800000000058090,PL01,8000.0,BAG
900000000005232,105809,800000000058091,PL02,500.0,CS
900000000005232,105809,800000000058092,PL01,4500.0,PAL
900000000005233,105809,800000000058093,PL03,1200.0,BAG
900000000005233,105809,800000000058094,PL01,500.0,CS
900000000005233,105809,800000000058095,PL02,500.0,CS
900000000005233,105809,800000000058096,PL01,8000.0,CS
900000000005233,105809,800000000058097,PL02,1200.0,BAG
900000000005233,105809,800000000058098,PL03,1200.0,CS
900000000005233,105809,800000000058099,PL02,1200.0,CS
900000000005233,105810,800000000058100,PL01,500.0,PAL
900000000005233,105810,800000000058101,PL03,8000.0,PAL
900000000005233,105810,800000000058102,PL02,1200.0,CS
900000000005233,105810,800000000058103,PL01,4500.0,CS
900000000005234,105810,800000000058104,PL03,4500.0,CS
900000000005234,105810,800000000058105,PL01,500.0,CS
900000000005234,105810,800000000058106,PL01,1200.0,PAL
900000000005234,105810,800000000058107,PL03,15000.0,CS
900000000005234,105810,800000000058108,PL01,1200.0,BAG
